,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
643,0,158,6,6,3,2015,6,4,1132
644,0,49,6,1095,1,2015,2,22,677
645,0,10,10,1095,0,2017,2,21,727
646,0,17,50,365,1,2017,11,14,901
647,1,21,12,21,4,2017,7,5,898
648,0,139,5,60,0,2014,1,19,901
649,0,2,5,365,1,2014,2,6,665
650,0,159,9,1095,1,2017,12,14,954
651,0,17,28,365,1,2014,5,4,1104
652,1,4,48,180,0,2015,12,5,961
653,0,160,24,730,0,2015,1,12,1095
654,0,161,0,365,2,2014,3,16,661
655,1,4,103,180,3,2014,2,21,812
656,1,47,91,210,1,2017,1,9,0
657,0,5,14,365,0,2015,1,5,1143
658,1,4,52,150,1,2017,10,24,1090
659,1,4,7,300,0,2015,11,17,0
660,1,44,17,30,0,2014,6,9,1126
661,1,4,91,21,2,2015,6,17,747
662,1,107,9,6570,1,2018,1,30,808
663,1,4,48,365,2,2015,5,31,944
664,0,10,17,365,1,2017,5,26,920
665,1,21,52,150,1,2015,1,3,1086
666,0,98,47,1825,0,2017,2,12,1054
667,0,88,86,730,0,2015,5,24,1092
668,0,69,8,730,1,2014,8,19,733
669,0,57,24,180,1,2015,8,18,1014
670,1,4,7,90,0,2014,11,13,1086
671,1,44,3,2,3,2017,7,1,693
672,0,10,12,180,1,2017,12,11,664
673,0,10,21,730,0,2017,9,15,869
674,1,4,5,120,1,2014,7,1,860
675,0,162,47,2920,0,2014,9,21,631
676,0,41,5,2920,1,2014,11,16,981
677,0,163,21,365,0,2015,2,24,1032
678,0,164,21,1095,0,2014,11,16,945
679,1,21,37,30,2,2017,10,28,758
680,1,4,5,3,3,2015,5,20,849
681,0,165,104,2190,1,2013,11,2,1062
682,1,4,37,14,2,2016,5,5,797
683,1,4,105,90,0,2014,7,12,1134
684,1,4,3,60,0,2013,11,11,1026
685,1,4,48,60,0,2016,5,22,888
686,1,4,12,1825,1,2017,5,6,1002
687,1,4,91,730,3,2015,7,28,675
688,0,166,47,2190,0,2016,5,13,751
689,0,10,0,365,1,2015,9,6,915
690,1,4,91,60,1,2015,11,17,1167
691,0,20,9,365,4,2017,3,3,809
692,1,4,5,60,1,2015,7,19,889
693,1,4,3,28,2,2014,9,4,1026
694,0,17,6,365,1,2016,2,23,1040
695,1,4,7,730,4,2014,2,10,870
696,1,4,3,14,3,2015,5,5,705
697,1,4,5,3650,4,2017,12,18,988
698,0,149,5,365,1,2015,9,19,781
699,0,2,58,60,0,2015,2,8,1096
700,2,7,6,1095,3,2013,11,12,956
701,1,4,12,180,3,2015,10,30,540
702,0,167,4,730,1,2016,8,24,1034
703,0,10,100,730,2,2013,11,1,666
704,0,2,14,2555,1,2013,11,29,822
705,0,168,58,90,4,2015,8,8,858
706,0,8,14,120,0,2015,8,10,1148
707,0,133,10,60,0,2014,11,4,1074
708,1,51,36,730,0,2013,12,3,946
709,1,4,12,7,3,2015,9,7,979
710,0,149,106,365,0,2017,5,8,1015
711,0,169,21,1825,4,2014,3,4,996
712,2,170,51,180,3,2016,9,18,538
713,0,5,4,365,1,2016,12,3,934
714,0,5,55,240,0,2016,9,17,1115
715,1,4,30,1825,0,2015,9,22,814
716,1,4,7,240,0,2016,5,23,1078
717,2,40,9,1460,4,2017,3,24,779
718,1,4,7,365,1,2015,12,14,1159
719,1,4,7,7,3,2016,5,14,1027
720,0,13,43,730,2,2014,6,7,842
721,0,8,8,730,0,2014,7,15,1030
722,1,4,5,365,2,2018,1,9,528
723,0,171,5,4380,0,2017,10,16,1158
724,0,17,6,4745,1,2017,10,2,984
725,1,38,15,730,1,2016,9,2,968
726,0,10,11,365,0,2016,8,16,727
727,0,172,24,365,1,2015,8,19,1035
728,1,4,107,60,2,2015,7,2,780
729,0,173,12,120,1,2017,7,31,1054
730,1,4,64,1095,3,2016,5,31,1105
731,0,49,14,4745,0,2016,1,10,914
732,0,45,55,120,4,2017,8,28,1033
733,0,98,8,1095,0,2016,11,25,809
734,0,174,108,1825,0,2017,6,3,826
735,0,10,2,1460,4,2017,9,13,675
736,0,5,55,365,1,2014,12,27,517
737,0,129,12,240,1,2016,3,26,852
738,0,5,79,60,1,2015,5,16,1018
739,1,4,7,7,3,2015,6,29,831
740,1,51,12,60,1,2015,7,18,959
741,0,5,89,1095,0,2016,12,10,1013
742,1,51,7,1095,1,2014,2,12,940
743,1,4,12,90,4,2014,7,12,540
744,1,4,2,60,0,2017,9,9,907
745,1,4,52,21,2,2014,9,12,1118
746,1,4,12,2190,1,2016,9,8,1153
747,0,1,9,1460,1,2016,6,10,779
748,1,4,73,60,4,2014,7,22,954
749,1,4,5,30,4,2014,7,22,649
750,0,10,42,1825,0,2014,12,15,666
751,0,10,5,730,1,2016,2,12,1066
752,1,4,5,7,3,2017,4,28,668
753,1,4,5,365,1,2017,6,18,0
754,0,17,18,365,1,2015,11,13,611
755,0,175,9,4380,0,2014,5,4,1040
756,1,4,16,4,2,2014,8,24,1004
757,0,17,18,90,4,2014,4,17,818
758,0,43,5,180,0,2015,7,2,621
759,0,176,23,2920,4,2017,4,23,1070
760,1,4,109,365,1,2016,12,22,743
761,1,4,15,60,2,2015,2,11,658
762,1,4,3,2920,4,2015,6,21,933
763,1,4,22,21,4,2017,6,1,0
764,0,72,47,90,1,2017,5,24,901
765,1,4,3,3,3,2014,5,13,798
766,1,4,15,90,1,2015,7,19,1120
767,1,4,17,180,1,2014,10,16,1064
768,0,57,82,4745,1,2015,3,8,870
769,0,3,89,60,0,2016,10,16,1140
770,1,4,12,28,4,2017,7,5,874
771,1,4,12,90,1,2016,9,13,0
772,0,2,12,2190,0,2017,4,10,684
773,0,5,12,2920,0,2017,10,4,734
774,0,17,62,730,0,2017,7,22,764
775,1,4,7,2555,1,2014,8,1,507
776,0,60,51,4380,1,2014,5,15,740
777,0,60,2,1095,1,2014,12,18,681
778,2,119,12,365,4,2016,8,29,1358
779,1,4,48,90,1,2017,8,12,939
780,0,2,8,60,1,2017,2,12,1044
781,0,55,23,120,4,2016,10,30,1148
782,1,51,5,1095,3,2015,2,13,540
783,0,10,42,90,0,2016,9,5,1115
784,1,4,7,730,4,2014,12,1,540
785,0,24,110,365,0,2015,11,30,1060
786,1,4,7,2920,1,2015,9,25,527
787,1,51,88,120,0,2014,8,12,506
788,0,82,86,1095,1,2015,6,18,1013
789,0,149,5,300,1,2014,6,5,932
790,1,4,19,14,3,2016,5,8,975
791,0,43,0,180,1,2016,9,26,1037
792,1,4,3,240,1,2015,12,9,1179
793,1,4,52,60,1,2016,12,18,1059
794,0,139,61,270,0,2018,1,29,993
795,0,93,2,3285,1,2013,12,15,701
796,2,40,111,365,3,2015,4,15,1122
797,0,10,21,1825,4,2015,9,16,784
798,0,5,9,90,0,2017,3,13,1152
799,0,177,21,1460,0,2016,7,21,1133
800,0,178,9,730,0,2014,12,11,880
801,2,7,6,365,3,2014,8,16,526
802,0,179,28,30,0,2017,12,11,1017
803,0,5,47,120,0,2014,12,21,1091
804,0,43,2,4015,0,2016,4,30,614
805,0,99,21,300,1,2018,1,3,1006
806,0,180,8,2190,0,2014,8,19,756
807,1,4,17,60,0,2015,6,30,735
808,0,10,10,7,4,2015,8,7,759
809,1,4,3,365,2,2016,6,26,0
810,0,10,0,365,4,2018,1,29,1046
811,1,4,11,120,0,2017,4,1,870
812,1,4,52,7,2,2014,11,26,785
813,1,4,12,90,4,2015,10,20,540
814,2,7,6,365,3,2014,5,18,638
815,1,4,7,365,0,2015,9,29,1062
816,0,32,5,730,1,2014,3,30,959
817,2,181,9,365,4,2014,12,30,1130
818,0,182,9,1825,1,2014,5,21,716
819,0,5,104,365,1,2014,2,15,1062
820,1,38,69,14,2,2016,6,18,1160
821,0,10,46,1095,4,2014,12,15,853
822,0,183,14,4380,0,2014,7,26,770
823,0,32,58,365,0,2013,12,17,890
824,1,4,12,30,4,2014,6,19,895
825,1,184,91,240,1,2015,1,5,780
826,1,4,17,180,0,2014,9,13,748
827,0,185,9,1095,0,2016,3,7,897
828,0,17,10,365,0,2014,10,20,1137
829,0,41,5,180,0,2016,11,25,936
830,1,21,3,120,2,2017,10,13,923
831,0,186,5,30,4,2017,11,17,1161
832,0,60,12,150,1,2014,12,27,1108
833,0,53,56,2555,0,2015,3,24,1005
834,0,17,9,2190,1,2016,3,6,1095
835,1,4,103,7,4,2014,4,28,638
836,1,4,7,60,2,2017,6,19,1010
837,0,17,11,365,1,2015,4,20,1093
838,2,29,86,1095,4,2013,12,1,692
839,1,21,12,730,2,2016,4,8,837
840,0,10,24,1825,1,2017,7,31,1120
841,0,2,5,150,1,2016,2,7,762
842,0,17,28,730,0,2015,1,6,1037
843,0,187,112,1095,1,2014,9,26,855
844,0,43,11,2555,1,2014,1,7,1019
845,0,10,10,2555,0,2014,6,12,961
846,0,134,11,1825,0,2016,11,28,877
847,1,4,15,60,1,2015,10,2,910
848,1,4,48,60,4,2014,7,13,630
849,0,10,42,150,1,2015,3,28,1044
850,0,10,42,730,4,2017,10,6,896
851,0,57,2,730,1,2015,2,26,884
852,0,188,8,365,0,2017,1,22,1014
853,1,21,12,120,4,2017,7,8,711
854,1,21,88,1460,0,2016,8,22,783
855,2,33,6,365,3,2017,9,18,567
856,1,4,5,300,3,2015,8,14,540
857,0,17,10,730,0,2016,10,13,0
858,0,17,18,1095,0,2015,9,1,1061
859,0,189,58,365,0,2017,9,5,1028
860,1,21,5,60,0,2017,11,11,1109
861,1,4,48,90,1,2017,1,2,1106
862,0,17,18,730,0,2017,4,3,961
863,0,60,9,730,0,2013,12,9,947
864,1,21,52,60,1,2015,11,10,534
865,0,2,5,730,2,2018,1,5,1065
866,0,43,14,4015,1,2013,11,16,744
867,1,4,16,60,0,2016,7,5,693
868,0,190,113,1095,0,2015,2,22,1018
869,0,112,5,730,4,2014,3,14,693
870,1,4,3,3,4,2015,7,24,797
871,0,191,112,365,0,2015,7,14,1087
872,0,10,61,365,1,2016,10,17,995
873,0,102,18,3650,1,2014,7,7,994
874,0,130,114,365,0,2016,10,8,1124
875,1,4,52,14,2,2015,7,3,838
876,1,4,7,60,1,2015,7,12,1080
877,0,3,21,365,1,2014,3,22,1084
878,1,4,5,60,0,2015,7,18,1122
879,1,38,69,14,4,2013,10,9,1168
880,2,7,6,730,3,2015,10,30,506
881,0,109,2,730,2,2014,5,13,890
882,0,10,17,1460,2,2014,6,2,916
883,0,192,10,730,0,2015,3,11,1109
884,0,37,24,3650,1,2017,5,4,805
885,1,4,16,90,0,2013,12,18,881
886,0,93,34,365,4,2017,11,29,727
887,0,2,112,1460,0,2016,5,16,1127
888,0,193,0,730,4,2017,9,3,1153
889,0,193,19,365,1,2018,1,11,1103
890,0,10,22,180,1,2016,12,10,1010
891,0,3,2,365,1,2014,10,3,985
892,0,17,115,5,2,2017,4,11,1084
893,1,4,12,180,3,2014,9,28,1138
894,0,17,10,1095,0,2015,2,4,1105
895,2,194,32,730,3,2017,1,21,696
896,1,4,16,14,4,2014,6,13,947
897,0,5,112,730,0,2015,7,8,1041
898,0,2,18,365,0,2015,9,13,1132
899,1,4,23,60,1,2017,7,1,1008
900,2,33,6,365,3,2016,3,24,864
901,0,10,21,1095,0,2014,9,20,745
902,1,4,48,60,1,2017,4,6,991
903,0,195,5,365,1,2016,9,6,1029
904,1,4,45,35,4,2017,5,20,685
905,1,4,91,90,1,2016,12,6,622
906,1,4,30,730,1,2014,4,8,1036
907,0,9,20,365,1,2015,1,22,867
908,1,4,5,365,0,2017,2,7,716
909,0,60,0,365,0,2017,5,15,928
910,1,4,16,30,4,2016,5,24,797
911,0,15,12,365,0,2015,4,13,696
912,0,3,28,60,4,2014,6,22,973
913,0,196,5,365,1,2014,8,17,957
914,0,93,2,730,0,2015,6,12,830
915,2,119,31,365,4,2016,5,11,719
916,0,10,0,1095,0,2015,10,5,753
917,1,4,48,7,3,2016,4,19,718
918,0,2,18,150,0,2017,4,28,639
919,1,4,52,2920,1,2016,6,27,1060
920,2,33,47,28,3,2014,3,21,643
921,0,78,8,150,2,2016,8,16,926
922,1,4,12,300,3,2014,5,7,782
923,0,197,116,1460,2,2017,3,6,787
924,0,121,10,60,4,2015,9,16,672
925,0,37,43,120,1,2016,12,10,1025
926,0,161,0,270,1,2015,11,29,1029
927,0,198,12,30,4,2015,6,5,964
928,0,17,28,730,0,2014,11,23,857
929,1,51,117,60,1,2015,7,23,683
930,0,166,6,365,0,2015,6,30,1127
931,1,4,48,30,4,2014,10,7,967
932,0,2,6,365,0,2013,12,28,943
933,0,2,12,365,1,2014,11,30,1010
934,1,4,16,365,0,2017,3,16,540
935,1,51,99,365,0,2017,10,25,1002
936,0,111,5,60,0,2016,4,4,1068
937,0,42,35,365,0,2017,12,31,954
938,1,4,16,365,1,2016,11,26,835
939,0,37,89,30,4,2014,7,5,1009
940,1,38,60,730,2,2016,7,21,789
941,1,4,3,28,2,2017,5,7,963
942,0,17,42,365,2,2015,5,5,1147
943,1,70,33,60,0,2017,1,19,1089
944,0,17,10,2555,0,2015,8,21,1033
945,0,10,21,365,1,2015,8,8,1065
946,2,7,6,365,3,2017,3,29,825
947,0,93,2,3650,0,2015,7,17,1122
948,0,17,18,5475,1,2016,3,29,699
949,1,4,15,60,1,2015,7,2,0
950,1,4,36,60,0,2014,4,20,981
951,1,38,33,60,2,2014,10,21,926
952,0,77,14,2555,0,2015,2,13,1037
953,0,37,9,150,0,2014,8,12,1031
954,1,4,12,60,2,2013,12,31,925
955,2,7,6,365,3,2016,2,18,648
956,0,17,24,90,0,2017,12,17,972
957,0,199,22,270,1,2015,2,12,882
958,0,77,6,21,4,2017,7,11,710
959,0,200,113,60,1,2013,10,19,949
960,0,37,24,60,1,2014,7,1,658
961,1,4,3,2190,0,2016,11,20,674
962,1,4,3,7,3,2014,6,24,1154
963,0,5,47,2190,1,2016,3,1,1056
964,1,4,7,60,0,2015,8,3,1120
965,1,4,5,60,1,2017,7,6,1108
966,1,4,91,14,2,2017,6,13,1084
967,0,10,10,120,0,2016,6,20,1111
968,0,17,9,0,4,2017,7,30,1010
969,0,150,12,2555,0,2016,6,24,794
970,1,4,52,365,1,2016,9,26,852
971,0,10,45,30,2,2017,11,21,941
972,2,201,51,365,3,2017,11,1,1009
973,0,2,12,60,0,2017,9,6,1033
974,1,21,48,730,2,2014,5,21,480
975,0,202,18,240,1,2016,12,13,1020
976,1,4,5,14,3,2015,7,19,865
977,1,4,16,21,3,2015,6,7,1183
978,0,203,55,150,4,2014,8,14,973
979,0,10,21,365,0,2015,6,11,947
980,1,4,22,60,2,2016,11,17,734
981,0,5,8,730,0,2013,12,2,937
982,0,204,4,730,4,2014,10,11,833
983,0,205,32,4745,1,2015,11,3,1097
984,0,206,5,1460,1,2014,11,14,1141
985,1,48,118,1825,1,2014,10,1,750
986,0,207,62,730,0,2016,4,15,838
987,1,4,3,2920,0,2015,6,23,901
988,0,32,61,365,1,2016,11,15,1012
989,0,43,72,60,1,2017,7,29,1140
990,0,17,4,150,2,2017,1,29,1134
991,0,187,112,2555,0,2015,9,28,806
992,0,17,5,60,1,2016,12,22,947
993,0,2,119,365,0,2016,12,27,1020
994,0,10,22,730,2,2014,10,10,964
995,0,208,14,4015,0,2013,10,13,785
996,0,209,12,730,0,2015,4,26,672
997,0,210,14,730,4,2017,1,13,737
998,0,17,18,2920,0,2016,8,3,1132
999,1,4,5,60,0,2015,6,30,891
1000,0,32,10,2555,1,2015,12,5,762
1001,0,211,104,90,0,2015,3,10,1081
1002,1,4,12,14,4,2017,3,30,797
1003,1,4,5,365,0,2017,6,12,798
1004,2,7,6,1095,3,2015,3,10,858
1005,1,4,36,21,3,2015,9,1,845
1006,0,93,2,2555,1,2014,7,21,669
1007,1,4,12,120,0,2016,1,3,1118
1008,0,212,5,210,1,2014,8,17,671
1009,1,21,36,1825,0,2014,12,23,888
1010,0,5,8,60,1,2016,8,27,1022
1011,0,2,0,30,2,2017,7,22,1000
1012,1,4,31,120,0,2017,12,26,1029
1013,1,4,12,1460,0,2017,3,10,738
1014,2,194,55,730,3,2014,6,9,1069
1015,0,213,5,730,0,2018,1,14,1006
1016,1,4,12,365,1,2015,7,10,824
1017,0,5,28,3285,1,2014,12,2,1021
1018,0,193,0,365,0,2014,8,23,1063
1019,1,4,3,2,2,2015,9,11,761
1020,0,34,14,30,1,2015,5,9,755
1021,1,4,7,3,3,2014,5,13,798
1022,0,13,43,1095,1,2017,5,11,772
1023,2,7,6,730,3,2017,3,30,477
1024,0,120,9,5110,0,2015,10,6,678
1025,0,10,22,365,4,2014,9,28,783
1026,0,41,28,365,1,2016,11,4,1101
1027,0,71,14,730,0,2015,5,18,1105
1028,1,4,12,60,0,2014,7,5,1037
1029,0,82,6,120,0,2015,7,19,797
1030,1,51,52,21,2,2014,9,23,802
1031,1,38,118,1095,0,2016,7,9,728
1032,2,7,6,730,3,2016,8,12,567
1033,2,7,6,365,3,2015,4,16,498
1034,0,3,24,730,0,2016,5,21,1062
1035,0,10,21,365,1,2017,2,6,823
1036,0,49,14,3,2,2014,11,21,981
1037,1,4,5,28,2,2017,6,27,907
1038,1,4,12,90,1,2016,12,15,930
1039,1,4,3,30,2,2014,3,28,703
1040,0,49,23,180,1,2015,9,9,865
1041,0,214,45,730,0,2014,7,1,1116
1042,0,10,0,60,0,2017,7,21,1082
1043,2,29,97,365,4,2014,4,2,1076
1044,0,10,22,1460,1,2018,1,30,811
1045,0,88,120,2190,1,2017,10,18,638
1046,0,129,12,1825,0,2015,12,4,1043
1047,1,4,91,60,1,2017,7,4,1002
1048,1,4,12,120,0,2017,8,22,1043
1049,0,17,8,60,0,2015,4,25,1369
1050,2,7,6,730,3,2013,11,1,695
1051,1,4,12,60,1,2016,8,11,640
1052,1,4,64,240,4,2015,9,24,485
1053,2,33,47,730,3,2014,1,20,488
1054,1,38,69,5,3,2017,5,8,770
1055,0,17,0,1825,0,2014,1,1,1052
1056,0,10,11,1460,0,2013,12,27,1095
1057,0,43,24,180,1,2017,12,22,1122
1058,0,215,9,1095,4,2016,10,4,927
1059,0,49,14,300,2,2016,7,26,625
1060,1,4,3,120,0,2015,12,22,0
1061,1,4,48,2190,0,2015,10,11,1103
1062,0,10,2,1825,1,2016,2,23,921
1063,0,17,114,3285,1,2017,12,17,993
1064,0,10,11,365,1,2014,2,9,1017
1065,1,4,12,365,1,2016,10,20,540
1066,1,4,16,60,0,2017,6,29,883
1067,0,150,23,2555,2,2018,2,1,994
1068,0,5,47,730,1,2018,1,24,884
1069,0,59,12,1460,0,2017,5,15,1033
1070,1,4,12,30,2,2015,8,13,914
1071,0,10,5,300,0,2016,1,16,967
1072,0,193,19,1095,0,2016,9,18,784
1073,0,17,6,365,1,2015,4,28,1039
1074,1,4,15,180,1,2015,1,31,1099
1075,0,2,12,1095,0,2015,6,9,633
1076,1,4,36,60,0,2013,11,9,1130
1077,0,10,58,730,0,2014,9,20,983
1078,1,4,2,1460,0,2016,9,22,960
1079,0,17,18,730,2,2015,10,10,899
1080,0,2,28,150,0,2014,5,5,673
1081,1,4,12,180,1,2014,2,16,1053
1082,0,24,45,1460,0,2017,10,16,999
1083,1,4,15,90,1,2017,7,25,869
1084,0,69,6,2920,1,2016,8,22,905
1085,0,216,9,150,4,2013,11,9,934
1086,1,4,16,6570,0,2017,6,20,701
1087,1,4,3,7,2,2017,4,4,1036
1088,0,10,22,240,4,2018,1,11,1043
1089,1,107,121,365,3,2017,11,10,1154
1090,0,105,18,365,0,2016,11,12,663
1091,0,2,5,30,4,2017,3,30,915
1092,0,132,5,1825,1,2014,4,2,1076
1093,0,2,5,1460,1,2016,4,17,894
1094,2,40,122,180,1,2017,7,28,990
1095,0,2,14,1095,1,2016,7,25,1134
1096,1,4,3,7,3,2017,3,17,815
1097,0,149,9,730,1,2018,1,12,1124
1098,0,2,2,730,0,2017,11,18,939
1099,0,17,14,60,4,2015,9,29,954
1100,1,4,3,90,0,2017,3,4,1079
1101,0,17,63,730,4,2013,10,9,826
1102,0,217,28,730,0,2015,9,18,912
1103,1,4,12,30,2,2016,3,14,1133
1104,0,17,0,60,1,2014,9,21,1074
1105,0,17,5,150,0,2014,6,22,1025
1106,0,204,4,1095,1,2014,3,18,863
1107,0,17,4,210,0,2017,10,5,1136
1108,1,4,36,60,0,2015,12,23,1129
1109,0,10,10,1825,0,2016,1,16,863
1110,0,218,5,365,1,2016,1,18,1115
1111,1,4,5,60,0,2017,9,15,1042
1112,1,4,12,1095,1,2017,4,20,930
1113,0,82,5,365,1,2015,8,2,1078
1114,2,33,32,150,3,2017,7,10,550
1115,0,149,2,1095,0,2015,2,18,847
1116,0,219,123,730,4,2016,11,18,1146
1117,0,57,2,2555,1,2016,8,20,912
1118,3,220,124,365,3,2015,10,22,695
1119,0,2,112,730,0,2016,11,19,1075
1120,1,4,36,270,3,2018,1,10,653
1121,0,57,104,365,0,2016,5,29,1103
1122,0,221,24,60,1,2015,2,8,1088
1123,0,222,5,365,1,2015,8,17,1100
1124,0,23,92,730,0,2017,11,10,990
1125,0,10,12,30,2,2015,11,27,1015
1126,1,4,5,60,4,2014,9,29,1070
1127,1,4,91,60,1,2016,8,1,1134
1128,0,2,18,180,1,2017,10,29,888
1129,1,4,91,730,1,2017,5,18,1059
1130,0,53,4,4380,4,2013,12,2,1019
1131,1,4,12,28,3,2015,9,5,844
1132,0,2,18,60,1,2015,3,3,1032
1133,0,2,6,60,2,2017,6,22,831
1134,0,2,58,90,0,2017,10,17,1047
1135,0,31,125,730,1,2016,6,23,999
1136,0,10,9,365,1,2013,10,12,1095
1137,1,4,7,730,1,2017,4,16,1101
1138,0,10,31,1095,0,2014,11,10,715
1139,1,4,16,60,0,2014,8,13,1045
1140,1,4,3,28,4,2017,6,13,1083
1141,1,4,48,730,1,2017,1,29,836
1142,1,4,73,60,2,2017,5,26,1012
1143,0,108,32,2190,0,2016,11,3,727
1144,0,2,21,60,0,2017,7,29,1059
1145,1,38,118,730,3,2015,7,3,1095
1146,0,10,22,365,0,2015,5,9,911
1147,0,17,0,365,0,2017,3,4,1062
1148,0,223,47,60,0,2015,11,3,1113
1149,0,10,22,365,0,2014,8,30,806
1150,2,33,47,28,3,2014,7,25,527
1151,1,4,88,30,4,2014,10,18,732
1152,0,5,8,2190,1,2016,5,3,1098
1153,1,4,3,90,1,2014,8,15,611
1154,1,4,15,60,1,2015,12,9,1149
1155,0,5,47,1825,0,2013,10,17,545
1156,0,93,123,1095,1,2015,9,12,845
1157,1,4,16,21,4,2014,5,21,754
1158,1,4,16,60,4,2015,7,9,839
1159,2,224,5,14,3,2015,5,18,593
1160,0,43,2,60,1,2017,7,31,1109
1161,0,16,9,60,0,2013,12,6,772
1162,1,4,12,365,0,2017,5,28,1054
1163,0,161,14,730,0,2016,8,29,1042
1164,0,10,10,1825,0,2015,12,8,671
1165,0,2,11,150,0,2015,4,4,1082
1166,1,51,17,60,0,2014,4,15,721
1167,0,17,5,120,1,2016,8,1,1148
1168,1,4,22,730,1,2016,5,25,1012
1169,1,4,17,3,3,2014,8,29,728
1170,0,10,10,1095,0,2015,2,5,1117
1171,2,152,47,28,3,2014,3,7,1163
1172,0,50,80,365,0,2016,5,13,668
1173,1,21,73,30,2,2014,8,6,704
1174,0,2,5,365,1,2016,7,22,711
1175,1,4,15,3285,1,2015,6,27,1002
1176,0,225,79,365,0,2014,12,22,1055
1177,0,187,5,270,0,2015,4,20,863
1178,0,60,9,1095,0,2015,11,8,1077
1179,0,49,8,1460,1,2014,9,27,1083
1180,0,226,11,1460,0,2015,3,9,813
1181,1,4,7,60,0,2016,4,16,1039
1182,0,227,86,730,1,2015,11,2,1046
1183,0,225,47,365,0,2017,8,14,972
1184,0,17,14,730,1,2014,4,10,1038
1185,0,37,0,365,0,2016,10,26,812
1186,2,152,97,730,3,2014,6,18,568
1187,1,4,16,2190,0,2016,8,16,911
1188,0,2,1,1825,1,2013,10,20,1099
1189,0,218,5,30,1,2014,7,26,1080
1190,2,119,9,180,2,2014,11,15,879
1191,0,228,6,365,0,2017,3,23,772
1192,0,10,22,1825,1,2017,2,17,693
1193,0,229,10,2555,0,2017,4,14,941
1194,1,21,15,2190,1,2015,10,18,0
1195,1,51,48,2555,0,2016,9,27,551
1196,1,4,51,6,3,2014,4,6,715
1197,1,4,16,120,0,2017,8,26,487
1198,1,4,7,21,3,2015,9,13,732
1199,0,230,17,2555,0,2015,6,25,673
1200,1,4,12,730,0,2015,3,8,540
1201,2,33,6,180,3,2016,10,25,994
1202,2,40,9,7,3,2016,4,11,1213
1203,0,231,9,365,0,2015,2,13,960
1204,2,33,6,150,3,2016,3,22,1073
1205,0,2,35,14,4,2016,2,15,0
1206,1,4,126,60,2,2016,8,16,1054
1207,0,2,10,60,1,2014,8,16,1130
1208,1,4,5,90,1,2016,8,6,1095
1209,0,24,12,2920,0,2015,8,24,1043
1210,1,4,48,1460,0,2016,7,7,1140
1211,0,232,21,5475,1,2014,12,30,960
1212,1,4,48,300,1,2017,11,2,856
1213,1,4,16,30,0,2017,6,16,850
1214,1,4,91,730,1,2016,10,21,995
1215,0,233,6,1095,0,2014,5,27,865
1216,1,4,7,90,0,2013,11,2,827
1217,0,234,2,730,0,2017,9,4,744
1218,0,235,2,2920,1,2017,1,17,1063
1219,0,63,9,2920,1,2014,12,16,881
1220,1,4,48,14,2,2014,6,24,854
1221,0,16,35,365,0,2014,12,7,1147
1222,1,4,12,30,4,2014,5,14,842
1223,2,40,6,730,3,2016,8,22,986
1224,0,10,22,365,0,2014,1,31,1105
1225,1,4,7,30,0,2017,11,2,1091
1226,0,57,44,2190,1,2013,12,28,1095
1227,1,51,12,365,0,2016,9,11,540
1228,0,164,123,1825,0,2015,2,22,1082
1229,0,59,10,365,1,2017,12,31,991
1230,1,4,22,90,4,2014,6,30,649
1231,1,38,16,21,4,2017,5,19,1013
1232,0,149,89,270,1,2015,7,22,1017
1233,1,4,12,60,0,2016,7,9,921
1234,1,51,3,3650,2,2015,4,2,685
1235,0,90,5,365,0,2016,1,5,1129
1236,1,4,52,30,1,2017,7,1,1033
1237,1,4,5,60,0,2016,7,5,1053
1238,1,4,12,150,1,2016,8,31,961
1239,0,110,1,1825,2,2017,6,23,1070
1240,2,152,86,730,3,2016,1,24,1009
1241,0,236,79,730,0,2014,10,10,1030
1242,0,237,2,365,0,2015,7,7,1153
1243,0,17,127,60,0,2014,9,19,1080
1244,1,4,17,365,2,2016,12,9,540
1245,0,17,6,2555,2,2015,4,3,761
1246,1,4,22,3285,1,2016,6,25,1145
1247,0,10,24,60,0,2016,2,20,1277
1248,0,41,4,60,0,2015,1,26,1059
1249,0,42,55,730,0,2018,1,14,1035
1250,0,12,112,90,0,2013,10,29,678
1251,1,4,7,1460,1,2016,8,31,0
1252,0,2,5,30,1,2017,6,25,1057
1253,0,17,42,365,0,2017,1,30,1031
1254,0,10,10,365,0,2015,5,10,989
1255,1,4,48,180,0,2013,11,23,805
1256,0,10,0,365,1,2015,2,21,1017
1257,0,10,10,365,0,2014,12,5,1030
1258,1,21,5,2920,1,2017,11,3,720
1259,1,4,73,1460,0,2017,12,29,1080
1260,1,4,2,365,0,2016,3,12,1138
1261,1,51,71,60,0,2014,6,30,765
1262,0,43,5,90,2,2017,7,23,983
1263,0,41,70,4745,2,2014,10,23,927
1264,0,60,9,120,1,2014,4,7,1123
1265,1,4,30,1460,1,2014,8,16,828
1266,1,4,3,30,4,2014,7,17,939
1267,1,21,3,1825,1,2017,7,14,1142
1268,0,120,12,730,1,2017,7,17,1024
1269,0,17,0,2920,1,2016,5,16,1098
1270,0,13,24,60,1,2017,3,2,1030
1271,0,10,2,2190,1,2016,7,9,1220
1272,0,10,0,365,1,2016,11,3,858
1273,0,65,5,730,1,2014,11,10,1057
