,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
504,0,5.0,10.0,28,2.0,2016,6,1,1146
505,1,38.0,69.0,90,1.0,2013,11,25,1082
506,1,4.0,25.0,28,2.0,2015,6,29,835
507,1,4.0,30.0,60,1.0,2015,6,25,522
508,0,111.0,12.0,730,2.0,2017,8,2,1092
509,0,328.0,9.0,5840,1.0,2016,1,18,1188
510,1,21.0,3.0,365,1.0,2018,1,19,642
511,2,7.0,6.0,150,3.0,2014,5,7,520
512,0,17.0,24.0,365,1.0,2015,5,28,1088
513,0,199.0,17.0,2190,0.0,2016,11,12,1145
514,0,77.0,10.0,60,0.0,2017,9,4,1023
515,1,4.0,73.0,90,0.0,2016,10,19,580
516,1,4.0,3.0,7,3.0,2015,6,30,742
517,0,50.0,80.0,240,0.0,2013,11,2,1067
518,0,41.0,5.0,730,0.0,2015,11,7,903
519,1,51.0,9.0,30,4.0,2015,6,27,725
520,1,4.0,30.0,30,4.0,2014,5,28,1051
521,1,4.0,3.0,14,4.0,2016,9,23,974
522,0,880.0,5.0,30,1.0,2014,12,24,521
523,2,33.0,86.0,365,3.0,2016,3,14,1032
524,1,21.0,15.0,180,1.0,2014,1,2,1038
525,0,49.0,47.0,1095,2.0,2015,12,19,941
526,0,59.0,19.0,270,0.0,2015,10,6,1078
527,0,17.0,28.0,1460,1.0,2016,6,28,940
528,1,4.0,3.0,28,3.0,2016,5,26,850
529,0,603.0,12.0,60,0.0,2016,2,11,966
530,0,193.0,14.0,2555,0.0,2014,10,8,1103
531,0,146.0,9.0,1825,0.0,2014,10,26,998
532,0,17.0,6.0,1095,0.0,2015,11,22,677
533,1,4.0,9.0,3285,1.0,2014,10,15,1139
534,1,51.0,3.0,30,2.0,2016,6,24,0
535,0,,12.0,4745,4.0,2014,5,30,872
536,0,5.0,89.0,1095,0.0,2015,9,10,1003
537,1,4.0,7.0,240,1.0,2015,6,9,1156
538,0,10.0,22.0,1825,4.0,2015,4,21,1072
539,1,4.0,3.0,120,0.0,2014,6,9,826
540,0,17.0,5.0,365,0.0,2016,4,20,1035
541,1,4.0,177.0,30,4.0,2014,8,20,900
542,0,10.0,24.0,365,2.0,2015,1,21,878
543,1,4.0,7.0,28,4.0,2014,10,25,654
544,2,7.0,6.0,365,3.0,2015,3,24,628
545,1,4.0,3.0,365,4.0,2016,10,9,540
546,1,21.0,109.0,120,2.0,2017,10,28,1174
547,2,679.0,298.0,240,3.0,2013,11,30,880
548,1,51.0,9.0,3650,2.0,2017,8,8,700
549,0,577.0,86.0,730,0.0,2017,12,31,920
550,0,166.0,47.0,30,1.0,2015,8,24,992
551,1,4.0,3.0,90,1.0,2014,7,13,1117
552,1,4.0,121.0,4380,0.0,2014,11,15,954
553,1,4.0,2.0,730,2.0,2016,9,1,890
554,1,4.0,3.0,365,2.0,2015,7,24,798
555,0,24.0,51.0,4380,0.0,2015,1,17,824
556,1,4.0,45.0,365,2.0,2017,10,27,1184
557,0,159.0,14.0,1095,0.0,2017,4,27,722
558,0,17.0,4.0,120,1.0,2016,7,27,1119
559,1,4.0,64.0,120,2.0,2017,7,16,689
560,0,3.0,32.0,120,0.0,2016,10,16,1048
561,1,4.0,16.0,730,0.0,2017,1,16,1033
562,0,473.0,22.0,1460,0.0,2014,11,25,787
563,0,2.0,12.0,150,0.0,2017,10,27,1039
564,0,49.0,18.0,1460,1.0,2017,11,2,671
565,0,2.0,24.0,28,2.0,2017,5,26,594
566,0,2.0,4.0,365,1.0,2015,5,5,1132
567,0,10.0,43.0,1825,0.0,2016,3,22,1148
568,1,4.0,30.0,60,0.0,2016,8,6,1095
569,1,4.0,3.0,30,4.0,2013,11,22,778
570,0,936.0,70.0,1095,0.0,2015,7,25,745
571,0,,14.0,730,0.0,2014,8,28,932
572,1,4.0,69.0,365,1.0,2017,5,3,725
573,0,57.0,43.0,30,2.0,2017,6,26,904
574,1,51.0,30.0,2190,0.0,2016,8,1,857
575,0,32.0,5.0,1460,1.0,2017,5,13,1076
576,0,149.0,5.0,120,1.0,2017,5,16,1012
577,0,2.0,5.0,730,1.0,2016,5,29,1076
578,0,,5.0,240,1.0,2017,2,26,1110
579,0,373.0,9.0,150,2.0,2017,4,7,1086
580,1,4.0,30.0,180,1.0,2015,4,18,1120
581,1,4.0,12.0,1095,3.0,2015,1,9,540
582,1,38.0,33.0,4015,0.0,2017,4,28,893
583,0,10.0,5.0,365,0.0,2015,2,20,907
584,0,258.0,32.0,300,1.0,2014,3,20,973
585,1,4.0,48.0,1825,0.0,2014,2,10,906
586,0,185.0,9.0,730,1.0,2015,11,29,669
587,1,4.0,3.0,60,1.0,2014,7,12,1002
588,1,4.0,5.0,365,2.0,2017,5,31,0
589,0,2.0,5.0,1,3.0,2014,10,2,876
590,0,204.0,8.0,2190,0.0,2014,6,6,998
591,0,132.0,5.0,150,0.0,2016,12,15,699
592,1,4.0,3.0,365,1.0,2017,2,18,540
593,0,,5.0,2190,1.0,2013,10,4,1099
594,0,407.0,11.0,365,1.0,2014,9,20,1153
595,0,32.0,10.0,1095,1.0,2017,2,12,827
596,0,41.0,4.0,60,1.0,2015,1,26,1109
597,0,89.0,138.0,2555,1.0,2015,8,28,670
598,1,21.0,3.0,180,1.0,2014,1,29,600
599,0,161.0,12.0,730,4.0,2014,2,15,713
600,1,4.0,17.0,1825,0.0,2017,5,25,821
601,0,358.0,14.0,60,0.0,2015,6,25,571
602,0,149.0,9.0,300,0.0,2015,7,23,1119
603,1,4.0,3.0,1460,1.0,2015,10,21,722
604,0,2.0,83.0,150,0.0,2017,7,12,1039
605,1,122.0,17.0,1460,1.0,2014,7,12,900
606,1,4.0,36.0,60,0.0,2015,11,23,1076
607,0,43.0,2.0,365,1.0,2016,12,22,999
608,0,,5.0,730,0.0,2015,11,17,1169
609,1,44.0,48.0,1095,4.0,2014,6,11,670
610,1,4.0,12.0,21,3.0,2015,8,14,953
611,0,3.0,77.0,60,0.0,2015,9,19,816
612,0,45.0,14.0,60,1.0,2014,10,9,1049
613,1,4.0,3.0,120,2.0,2016,9,30,720
614,0,862.0,61.0,60,4.0,2014,1,17,908
615,1,4.0,30.0,60,1.0,2017,1,11,950
616,0,121.0,50.0,1460,0.0,2015,1,12,983
617,0,108.0,10.0,730,0.0,2013,12,1,1079
618,0,41.0,12.0,60,1.0,2016,4,11,1031
619,2,26.0,5.0,365,3.0,2014,4,22,1143
620,0,89.0,32.0,1095,1.0,2014,6,21,1121
621,1,4.0,48.0,28,4.0,2014,4,28,893
622,1,4.0,52.0,120,1.0,2017,1,20,1099
623,0,2.0,89.0,1825,0.0,2017,1,29,766
624,0,41.0,79.0,30,1.0,2015,2,16,1020
625,1,4.0,98.0,365,0.0,2016,4,27,659
626,1,38.0,177.0,365,2.0,2017,8,4,1078
627,2,33.0,6.0,365,3.0,2015,12,28,510
628,2,7.0,6.0,730,3.0,2014,3,17,989
629,2,152.0,47.0,28,3.0,2014,2,22,1064
630,0,93.0,0.0,1095,4.0,2016,10,20,956
631,1,4.0,5.0,2920,0.0,2016,1,20,810
632,1,4.0,105.0,240,0.0,2014,1,14,973
633,2,7.0,6.0,365,3.0,2014,7,10,1039
634,0,2.0,12.0,365,4.0,2016,1,7,1016
635,1,4.0,5.0,30,2.0,2015,10,3,935
636,0,2.0,0.0,730,0.0,2016,5,27,982
637,0,60.0,92.0,120,1.0,2015,5,22,1092
638,1,4.0,30.0,30,0.0,2017,7,1,1107
639,1,4.0,7.0,60,2.0,2015,8,29,709
640,1,4.0,64.0,730,3.0,2014,5,23,1151
641,0,402.0,41.0,365,0.0,2016,6,24,764
642,0,17.0,18.0,365,0.0,2014,8,6,1123
643,1,107.0,9.0,6205,0.0,2015,6,14,729
644,0,17.0,19.0,2920,0.0,2015,4,15,742
645,0,672.0,0.0,365,0.0,2017,1,20,931
646,1,21.0,12.0,120,1.0,2015,10,2,771
647,0,10.0,21.0,1460,0.0,2016,12,11,796
648,0,132.0,2.0,1825,2.0,2017,8,9,756
649,0,17.0,5.0,730,1.0,2015,8,21,677
650,0,80.0,24.0,2920,0.0,2014,5,19,731
651,0,95.0,28.0,365,0.0,2016,5,1,1047
652,1,70.0,33.0,365,0.0,2014,8,30,1010
653,1,4.0,88.0,3650,0.0,2015,1,12,837
654,0,121.0,2.0,60,0.0,2018,1,31,522
655,0,5.0,154.0,365,0.0,2018,1,10,652
656,0,2.0,24.0,365,0.0,2017,5,3,0
657,0,82.0,4.0,730,4.0,2017,3,18,992
658,0,42.0,5.0,240,4.0,2015,3,26,941
659,1,1306.0,135.0,4380,1.0,2016,4,14,711
660,1,4.0,12.0,365,1.0,2016,9,21,923
661,1,4.0,3.0,60,1.0,2015,7,20,1117
662,1,4.0,103.0,120,2.0,2015,10,18,540
663,0,,179.0,120,2.0,2013,11,7,1054
664,0,524.0,0.0,120,0.0,2014,6,1,1047
665,2,119.0,14.0,1095,2.0,2018,1,9,725
666,0,405.0,8.0,365,1.0,2017,2,26,1031
667,0,82.0,19.0,1095,0.0,2014,10,3,1144
668,1,4.0,7.0,2190,1.0,2016,2,12,968
669,1,4.0,15.0,730,1.0,2015,4,29,1067
670,0,199.0,17.0,365,0.0,2017,4,2,970
671,0,121.0,14.0,60,0.0,2018,1,25,968
672,1,21.0,52.0,180,1.0,2017,1,19,540
673,1,4.0,3.0,365,4.0,2017,2,21,879
674,0,,62.0,180,1.0,2014,2,21,1127
675,0,168.0,6.0,730,1.0,2015,3,6,1089
676,0,2.0,5.0,60,1.0,2016,10,14,1094
677,0,528.0,14.0,2555,1.0,2015,10,22,1123
678,0,17.0,12.0,120,1.0,2014,12,3,469
679,0,697.0,47.0,1460,1.0,2015,2,20,1132
680,0,660.0,0.0,730,0.0,2015,8,29,1042
681,1,70.0,33.0,1095,1.0,2014,11,22,460
682,1,4.0,6.0,730,1.0,2015,5,26,1164
683,2,7.0,6.0,730,3.0,2016,10,20,489
684,1,4.0,3.0,14,4.0,2015,3,22,1045
685,1,51.0,12.0,1095,0.0,2017,2,3,923
686,1,21.0,2.0,150,1.0,2013,12,19,853
687,0,881.0,5.0,1095,1.0,2013,12,30,742
688,1,305.0,3.0,4380,1.0,2014,12,30,456
689,1,47.0,7.0,60,0.0,2016,11,19,736
690,0,49.0,127.0,2555,3.0,2017,7,17,0
691,1,4.0,5.0,21,2.0,2014,4,14,1148
692,0,373.0,9.0,2920,1.0,2016,11,4,1142
693,0,69.0,4.0,730,1.0,2014,7,13,822
694,1,4.0,16.0,21,4.0,2014,5,14,1033
695,0,274.0,4.0,730,0.0,2014,8,10,985
696,1,4.0,2.0,90,0.0,2017,8,17,844
697,0,5.0,12.0,365,4.0,2013,10,18,1159
698,0,10.0,58.0,730,1.0,2014,4,27,1018
699,2,84.0,14.0,365,3.0,2017,11,13,965
700,0,69.0,89.0,21,4.0,2014,8,20,846
701,0,130.0,6.0,365,1.0,2014,11,19,1022
702,0,42.0,0.0,120,0.0,2014,7,28,1110
703,0,5.0,47.0,730,1.0,2016,11,12,810
704,1,4.0,3.0,60,0.0,2017,6,28,1149
705,1,4.0,37.0,730,2.0,2017,1,24,540
706,1,4.0,96.0,30,2.0,2015,10,23,911
707,1,4.0,12.0,730,2.0,2014,11,25,1119
708,0,249.0,32.0,730,0.0,2017,5,15,919
709,2,7.0,6.0,365,3.0,2016,7,22,1007
710,1,51.0,339.0,60,0.0,2015,7,2,499
711,0,163.0,21.0,730,1.0,2016,6,20,1122
712,0,10.0,18.0,365,4.0,2013,10,11,689
713,1,4.0,7.0,6,3.0,2015,6,24,702
714,0,2.0,12.0,730,0.0,2016,1,8,1038
715,0,17.0,18.0,1825,2.0,2017,12,2,702
716,1,4.0,30.0,180,0.0,2016,11,28,1143
717,0,386.0,10.0,1825,1.0,2014,1,10,819
718,0,41.0,5.0,28,4.0,2017,11,8,468
719,0,1485.0,9.0,1460,1.0,2015,9,23,1005
720,0,502.0,4.0,1825,0.0,2016,2,6,990
721,0,,4.0,730,0.0,2017,7,24,961
722,0,53.0,8.0,90,0.0,2014,11,15,1076
723,0,2.0,5.0,60,0.0,2014,10,23,1080
724,1,4.0,36.0,28,2.0,2015,11,17,0
725,0,35.0,9.0,2190,0.0,2015,10,26,837
726,0,2.0,12.0,365,0.0,2016,2,23,1144
727,0,,12.0,1460,0.0,2017,3,13,0
728,2,7.0,6.0,365,3.0,2017,11,2,424
729,0,2.0,32.0,240,0.0,2017,11,21,973
730,2,7.0,12.0,365,3.0,2016,4,10,1100
731,0,129.0,18.0,60,0.0,2015,12,21,1153
732,0,10.0,5.0,365,2.0,2015,8,9,762
733,1,38.0,33.0,30,2.0,2015,6,11,968
734,1,51.0,88.0,1095,0.0,2013,12,17,898
735,0,5.0,18.0,365,1.0,2017,1,24,862
736,0,10.0,11.0,365,2.0,2017,5,24,1044
737,0,227.0,12.0,365,1.0,2014,9,7,1037
738,1,4.0,5.0,1095,0.0,2016,2,8,1116
739,0,232.0,14.0,300,2.0,2015,2,3,821
740,1,4.0,5.0,14,2.0,2014,5,14,1032
741,0,5.0,8.0,150,0.0,2017,9,24,1078
742,0,218.0,5.0,365,0.0,2014,11,20,1045
743,0,32.0,28.0,60,0.0,2015,3,23,779
744,1,4.0,31.0,60,0.0,2013,12,13,1031
745,1,4.0,5.0,3,4.0,2016,3,3,798
746,0,10.0,5.0,30,0.0,2013,11,9,1090
747,0,188.0,35.0,60,0.0,2016,3,8,1102
748,0,322.0,12.0,365,0.0,2017,1,19,1146
749,1,21.0,48.0,730,4.0,2013,12,10,1097
750,1,4.0,7.0,21,4.0,2014,7,22,982
751,0,2.0,5.0,60,1.0,2013,12,26,1144
752,0,88.0,86.0,730,0.0,2015,10,20,1054
753,1,4.0,109.0,180,2.0,2014,1,27,985
754,0,2.0,5.0,60,1.0,2016,11,12,843
755,0,66.0,32.0,365,0.0,2014,3,30,720
756,1,4.0,5.0,60,4.0,2014,7,16,983
757,0,53.0,4.0,730,4.0,2015,7,3,609
758,1,4.0,88.0,30,4.0,2017,10,31,681
759,1,51.0,9.0,150,1.0,2016,4,9,1041
760,0,942.0,4.0,365,0.0,2015,2,22,679
761,2,7.0,6.0,730,3.0,2014,3,5,1016
762,1,4.0,3.0,28,3.0,2017,5,4,866
763,1,4.0,7.0,60,2.0,2015,11,5,836
764,0,10.0,14.0,365,0.0,2015,6,21,1139
765,1,51.0,156.0,60,3.0,2016,1,17,1081
766,1,4.0,16.0,21,3.0,2016,5,8,1067
767,0,10.0,24.0,365,1.0,2014,4,20,1029
768,0,17.0,0.0,1825,4.0,2016,10,17,761
769,1,21.0,88.0,730,0.0,2014,1,29,932
770,0,468.0,9.0,365,0.0,2014,10,3,760
771,1,4.0,12.0,120,1.0,2015,9,26,1023
772,0,23.0,5.0,730,1.0,2014,10,12,1126
773,0,93.0,5.0,60,0.0,2013,11,17,774
774,1,4.0,3.0,730,4.0,2014,8,29,540
775,1,4.0,12.0,30,3.0,2016,8,19,544
776,1,4.0,64.0,120,0.0,2016,11,19,798
777,2,33.0,6.0,365,3.0,2015,8,11,725
778,1,4.0,12.0,60,1.0,2017,7,9,1097
779,1,4.0,5.0,180,1.0,2016,2,20,942
780,1,51.0,5.0,150,3.0,2014,6,13,656
781,1,4.0,22.0,730,1.0,2015,10,12,988
782,0,42.0,14.0,4380,1.0,2016,4,11,736
783,0,5.0,2.0,300,2.0,2017,9,14,1103
784,0,10.0,90.0,365,0.0,2016,5,22,924
785,1,4.0,16.0,365,4.0,2017,4,8,540
786,1,4.0,7.0,90,1.0,2013,12,29,1093
787,0,37.0,24.0,150,0.0,2014,1,29,1086
788,0,17.0,18.0,180,0.0,2014,7,19,598
789,0,43.0,5.0,180,1.0,2017,11,7,1058
790,0,665.0,24.0,365,1.0,2016,1,23,723
791,2,7.0,6.0,365,3.0,2016,3,27,539
792,0,5.0,14.0,3650,4.0,2017,5,27,721
793,0,2.0,112.0,365,1.0,2017,3,4,933
794,0,2.0,1.0,365,1.0,2014,10,31,953
795,1,4.0,16.0,2190,0.0,2015,8,30,947
796,1,38.0,128.0,14,3.0,2016,5,23,1084
797,0,187.0,5.0,730,1.0,2016,10,18,0
798,1,4.0,7.0,90,1.0,2013,11,1,1074
799,2,7.0,12.0,730,3.0,2018,1,29,585
800,0,10.0,22.0,365,0.0,2017,12,9,924
801,0,402.0,113.0,90,0.0,2014,5,18,1066
802,1,4.0,2.0,365,1.0,2015,7,11,860
803,0,868.0,14.0,60,1.0,2014,6,25,1012
804,0,159.0,9.0,3285,1.0,2014,10,19,1091
805,1,38.0,38.0,14,4.0,2015,6,24,993
806,1,38.0,33.0,365,4.0,2016,6,26,540
807,0,17.0,18.0,730,0.0,2015,8,13,1026
808,0,17.0,0.0,730,0.0,2014,8,4,809
809,0,49.0,4.0,21,2.0,2017,9,26,918
810,2,152.0,97.0,365,3.0,2016,11,7,586
811,0,240.0,6.0,180,0.0,2016,10,26,1083
812,1,4.0,17.0,120,2.0,2015,7,2,540
813,0,519.0,10.0,730,1.0,2017,8,16,726
814,0,93.0,14.0,730,0.0,2015,12,12,1066
815,0,2.0,5.0,365,0.0,2017,5,27,864
816,0,2.0,5.0,1095,0.0,2016,6,17,853
817,1,4.0,3.0,1825,0.0,2016,6,26,901
818,0,,5.0,730,0.0,2017,12,1,1172
819,0,,5.0,365,1.0,2017,5,29,916
820,0,90.0,22.0,1460,1.0,2016,4,4,1115
821,1,4.0,7.0,120,0.0,2014,11,14,818
822,1,4.0,5.0,21,4.0,2016,4,5,921
823,1,4.0,57.0,730,1.0,2016,5,22,1096
824,0,72.0,6.0,60,1.0,2018,1,7,1094
825,1,4.0,16.0,730,1.0,2015,10,13,873
826,0,526.0,18.0,60,4.0,2016,6,10,830
827,1,4.0,12.0,60,0.0,2016,7,16,610
828,0,32.0,24.0,300,0.0,2014,12,11,676
829,0,10.0,22.0,1460,0.0,2017,4,19,707
830,0,72.0,55.0,330,1.0,2015,3,14,1143
831,0,8.0,4.0,2555,0.0,2014,10,25,1037
832,0,17.0,24.0,30,4.0,2014,6,23,796
833,0,69.0,5.0,365,1.0,2017,4,16,1089
834,0,2.0,10.0,90,1.0,2014,6,23,1020
835,0,96.0,72.0,1095,0.0,2017,5,29,1170
836,1,4.0,3.0,21,4.0,2015,6,20,750
837,0,218.0,12.0,365,0.0,2016,7,25,707
838,1,38.0,152.0,60,2.0,2014,6,28,1132
839,0,5.0,4.0,300,1.0,2015,4,13,696
840,0,1452.0,10.0,60,0.0,2015,12,22,1095
841,0,218.0,12.0,1095,1.0,2018,1,29,1051
842,1,4.0,5.0,28,3.0,2017,5,9,743
843,0,10.0,22.0,365,2.0,2014,5,14,1015
844,0,94.0,18.0,365,0.0,2016,3,26,765
845,1,4.0,15.0,270,1.0,2017,11,12,744
846,2,7.0,6.0,180,3.0,2014,4,2,671
847,0,135.0,0.0,60,0.0,2017,5,17,992
848,0,17.0,5.0,28,4.0,2013,10,14,903
849,0,5.0,12.0,1095,4.0,2015,7,9,876
850,0,88.0,6.0,365,0.0,2018,1,6,787
851,0,238.0,4.0,730,2.0,2017,4,10,1029
852,0,13.0,2.0,365,0.0,2015,2,4,869
853,2,29.0,5.0,365,3.0,2014,10,4,857
854,1,4.0,105.0,300,1.0,2016,3,11,670
855,0,69.0,10.0,180,0.0,2017,11,25,975
856,1,4.0,3.0,120,0.0,2014,6,3,886
857,0,2.0,12.0,2555,1.0,2014,10,5,1102
858,0,2.0,9.0,60,1.0,2016,8,21,1090
859,0,317.0,2.0,60,0.0,2016,9,13,813
860,0,32.0,42.0,2190,0.0,2017,9,6,534
861,0,5.0,32.0,730,1.0,2016,3,5,1051
862,0,20.0,9.0,60,4.0,2014,5,31,991
863,0,19.0,32.0,730,0.0,2017,12,15,711
864,0,17.0,211.0,3,3.0,2016,10,19,703
865,1,51.0,3.0,3650,3.0,2015,12,29,810
866,0,5.0,11.0,30,2.0,2013,12,14,937
867,0,93.0,14.0,5475,1.0,2016,11,9,695
868,1,4.0,30.0,60,0.0,2015,8,3,1031
869,0,50.0,366.0,90,0.0,2016,9,1,1124
870,1,761.0,31.0,2920,0.0,2014,7,12,911
871,0,281.0,193.0,4015,1.0,2017,10,26,976
872,0,17.0,47.0,3,4.0,2017,7,7,1111
873,1,4.0,12.0,90,0.0,2016,7,9,1164
874,0,111.0,47.0,1095,2.0,2015,12,7,698
875,0,227.0,11.0,730,1.0,2014,8,9,912
876,0,159.0,14.0,300,0.0,2014,8,3,1114
877,1,4.0,3.0,21,4.0,2015,8,13,1029
878,0,2.0,5.0,60,1.0,2016,1,21,772
879,0,3.0,34.0,1095,2.0,2014,6,9,1145
880,1,4.0,52.0,14,3.0,2015,8,24,883
881,0,195.0,12.0,730,2.0,2015,7,14,951
882,2,7.0,6.0,365,3.0,2017,5,17,567
883,1,4.0,3.0,3285,1.0,2017,2,11,1048
884,0,5.0,47.0,5475,2.0,2017,7,26,783
885,1,21.0,48.0,730,0.0,2014,8,12,764
886,0,17.0,5.0,5475,0.0,2015,9,29,693
887,1,4.0,15.0,6,2.0,2015,1,2,849
888,1,21.0,36.0,180,0.0,2013,10,1,971
889,1,4.0,91.0,60,1.0,2013,10,13,958
890,1,4.0,2.0,28,4.0,2015,6,29,836
891,1,4.0,16.0,30,4.0,2014,7,29,679
892,0,10.0,5.0,270,0.0,2014,6,7,838
893,0,12.0,18.0,4745,1.0,2013,12,23,889
894,1,4.0,54.0,14,3.0,2017,5,30,1071
895,1,4.0,36.0,1095,0.0,2015,8,27,947
896,0,313.0,28.0,90,1.0,2017,4,30,1064
897,1,4.0,91.0,60,2.0,2016,6,22,1093
898,1,4.0,2.0,2,3.0,2015,4,24,1132
899,1,4.0,7.0,60,1.0,2017,6,21,1040
900,1,38.0,38.0,1095,0.0,2014,9,18,1099
901,0,288.0,104.0,60,0.0,2015,6,7,802
902,0,2.0,6.0,90,0.0,2017,10,22,1108
903,1,4.0,73.0,330,0.0,2014,3,15,775
904,0,2.0,5.0,150,1.0,2014,12,22,1084
905,0,716.0,82.0,365,0.0,2015,11,23,1094
906,0,17.0,18.0,365,4.0,2015,8,20,813
907,1,4.0,54.0,1,4.0,2015,9,11,760
908,0,198.0,21.0,1460,0.0,2015,4,20,907
909,0,17.0,18.0,365,0.0,2015,7,29,0
910,1,4.0,48.0,1,3.0,2015,5,16,1020
911,1,4.0,25.0,365,2.0,2014,8,23,540
912,0,17.0,14.0,210,0.0,2013,12,16,1021
913,0,59.0,6.0,60,1.0,2016,1,8,1080
914,0,306.0,12.0,60,2.0,2014,8,18,934
915,1,4.0,52.0,60,1.0,2017,6,17,767
916,0,17.0,153.0,1825,0.0,2014,1,5,1118
917,0,183.0,53.0,3285,1.0,2014,4,19,846
918,1,305.0,7.0,60,1.0,2014,5,5,1101
919,0,193.0,10.0,240,0.0,2016,1,24,1037
920,0,10.0,0.0,730,2.0,2014,7,11,1003
921,2,7.0,6.0,730,3.0,2014,3,13,1020
922,0,2.0,0.0,1460,0.0,2017,8,11,684
923,1,21.0,7.0,365,1.0,2017,11,24,740
924,1,44.0,7.0,2920,1.0,2017,10,17,0
925,0,19.0,32.0,5840,1.0,2017,9,27,1149
926,0,42.0,21.0,365,4.0,2016,9,4,1040
927,0,10.0,114.0,365,1.0,2015,1,4,1043
928,1,4.0,3.0,30,3.0,2016,8,19,545
929,1,4.0,5.0,60,1.0,2013,12,7,944
930,1,4.0,52.0,150,2.0,2015,9,23,540
931,0,17.0,11.0,60,0.0,2013,10,9,1046
932,1,38.0,68.0,730,0.0,2016,8,16,1149
933,0,77.0,6.0,1095,0.0,2015,6,17,1070
934,1,4.0,12.0,180,1.0,2016,3,31,701
935,1,38.0,157.0,2920,0.0,2014,1,9,1022
936,0,,14.0,730,1.0,2014,11,1,1126
937,1,4.0,3.0,5,3.0,2017,5,12,1027
938,0,2.0,5.0,730,0.0,2014,9,28,713
939,0,322.0,0.0,180,0.0,2016,3,21,980
940,1,4.0,12.0,30,4.0,2014,5,14,907
941,0,10.0,21.0,1825,0.0,2016,11,25,762
942,1,4.0,16.0,21,2.0,2016,4,4,1138
943,0,37.0,11.0,120,0.0,2016,10,8,1134
944,1,4.0,52.0,730,2.0,2017,10,19,969
945,0,5.0,50.0,150,1.0,2016,12,30,1074
946,1,21.0,52.0,180,2.0,2013,10,3,933
947,0,82.0,14.0,730,1.0,2017,3,29,1024
948,1,4.0,3.0,1460,0.0,2017,4,26,605
949,2,632.0,6.0,365,3.0,2014,7,20,979
950,1,4.0,30.0,60,0.0,2015,11,10,837
951,0,5.0,14.0,150,0.0,2015,2,16,1044
952,0,112.0,92.0,365,0.0,2015,4,20,0
953,0,187.0,213.0,1825,0.0,2013,12,3,667
954,0,41.0,5.0,300,0.0,2016,4,29,695
955,1,4.0,12.0,1,4.0,2016,4,1,1055
956,1,4.0,3.0,30,2.0,2014,6,7,846
957,1,4.0,3.0,30,4.0,2013,10,15,1124
958,1,4.0,7.0,365,1.0,2013,10,15,1117
959,1,4.0,48.0,21,4.0,2017,4,13,1047
960,1,4.0,3.0,7,2.0,2015,6,30,998
961,0,5.0,0.0,1095,0.0,2013,12,14,790
962,0,291.0,5.0,210,0.0,2014,5,6,1105
963,1,4.0,73.0,60,0.0,2013,12,3,940
964,0,10.0,22.0,730,4.0,2014,9,9,810
965,0,199.0,22.0,180,1.0,2015,2,26,1086
966,0,24.0,97.0,1095,0.0,2017,1,29,1070
967,1,4.0,12.0,21,4.0,2015,9,13,740
968,1,4.0,52.0,21,3.0,2015,6,16,1066
969,1,51.0,12.0,365,2.0,2014,6,7,1116
970,1,4.0,12.0,60,1.0,2015,7,18,886
971,1,4.0,3.0,730,3.0,2014,11,25,1113
972,1,4.0,15.0,60,1.0,2016,6,29,1086
973,0,88.0,18.0,2555,0.0,2014,2,9,834
974,1,4.0,3.0,14,3.0,2014,6,4,1064
975,2,26.0,5.0,1095,3.0,2016,10,20,694
976,1,4.0,51.0,7,3.0,2014,5,5,880
977,0,2.0,18.0,365,0.0,2015,3,15,848
978,0,2.0,12.0,1460,1.0,2015,10,31,870
979,0,10.0,24.0,1825,4.0,2017,2,27,749
980,1,21.0,15.0,4745,2.0,2015,6,9,831
981,0,192.0,14.0,730,0.0,2017,2,13,1082
982,0,386.0,28.0,730,1.0,2016,2,1,1123
983,0,42.0,58.0,1095,1.0,2016,8,30,1110
984,0,57.0,0.0,330,0.0,2015,10,4,1083
985,1,4.0,33.0,21,2.0,2014,11,7,1019
986,0,120.0,14.0,1095,0.0,2016,4,29,830
987,0,42.0,80.0,30,4.0,2014,6,18,1025
988,1,4.0,3.0,21,2.0,2016,6,24,924
989,0,13.0,9.0,1825,1.0,2014,11,17,1130
990,0,13.0,18.0,240,0.0,2015,7,30,1091
991,0,16.0,18.0,60,0.0,2014,8,14,430
992,0,16.0,21.0,60,1.0,2017,7,18,1114
993,0,5.0,8.0,150,2.0,2014,8,10,1124
994,0,41.0,2.0,365,0.0,2014,9,27,762
995,0,1094.0,9.0,365,1.0,2016,8,11,694
996,0,5.0,32.0,60,0.0,2013,12,21,765
997,0,960.0,62.0,3650,2.0,2015,12,12,673
998,1,51.0,5.0,1825,4.0,2014,6,20,540
999,0,889.0,0.0,1460,0.0,2014,4,23,601
1000,1,4.0,12.0,240,1.0,2016,4,4,1077
1001,0,136.0,6.0,3285,0.0,2014,4,23,967
1002,0,88.0,14.0,365,2.0,2017,8,20,1049
1003,0,17.0,28.0,365,1.0,2013,10,24,1080
1004,0,5.0,4.0,365,1.0,2014,2,16,1055
1005,1,4.0,52.0,120,2.0,2017,11,13,686
1006,1,4.0,3.0,1460,1.0,2017,9,17,800
1007,0,3.0,8.0,2920,4.0,2016,6,18,681
1008,1,4.0,12.0,60,0.0,2014,5,5,913
